number_people,date,timestamp,day_of_week,is_weekend,is_holiday,temperature,is_start_of_semester,is_during_semester,month,hour
0,2015-11-08 06:20:11-08:00,22811,6,1,0,53.36,0,1,11,6
0,2015-11-08 06:30:12-08:00,23412,6,1,0,53.36,0,1,11,6
0,2015-11-08 06:40:12-08:00,24012,6,1,0,53.36,0,1,11,6
0,2015-11-08 06:50:13-08:00,24613,6,1,0,53.36,0,1,11,6
0,2015-11-08 07:00:13-08:00,25213,6,1,0,53.63,0,1,11,7
1,2015-11-08 07:20:12-08:00,26412,6,1,0,53.63,0,1,11,7
1,2015-11-08 07:30:12-08:00,27012,6,1,0,53.63,0,1,11,7
3,2015-11-08 07:40:13-08:00,27613,6,1,0,53.63,0,1,11,7
0,2015-11-08 07:50:13-08:00,28213,6,1,0,53.63,0,1,11,7
3,2015-11-08 08:00:13-08:00,28813,6,1,0,55.37,0,1,11,8
13,2015-11-08 08:20:11-08:00,30011,6,1,0,55.37,0,1,11,8
28,2015-11-08 08:30:12-08:00,30612,6,1,0,55.37,0,1,11,8
21,2015-11-08 08:40:12-08:00,31212,6,1,0,55.37,0,1,11,8
24,2015-11-08 08:50:13-08:00,31813,6,1,0,55.37,0,1,11,8
35,2015-11-08 09:00:13-08:00,32413,6,1,0,57.1,0,1,11,9
42,2015-11-08 09:20:11-08:00,33611,6,1,0,57.1,0,1,11,9
44,2015-11-08 09:30:12-08:00,34212,6,1,0,57.1,0,1,11,9
44,2015-11-08 09:40:16-08:00,34816,6,1,0,57.1,0,1,11,9
47,2015-11-08 09:50:17-08:00,35417,6,1,0,57.1,0,1,11,9
48,2015-11-08 10:00:17-08:00,36017,6,1,0,57.73,0,1,11,10
48,2015-11-08 10:20:12-08:00,37212,6,1,0,57.73,0,1,11,10
48,2015-11-08 10:30:13-08:00,37813,6,1,0,57.73,0,1,11,10
55,2015-11-08 10:40:14-08:00,38414,6,1,0,57.73,0,1,11,10
58,2015-11-08 10:50:14-08:00,39014,6,1,0,57.73,0,1,11,10
54,2015-11-08 11:00:15-08:00,39615,6,1,0,58.73,0,1,11,11
40,2015-11-08 11:20:12-08:00,40812,6,1,0,58.73,0,1,11,11
53,2015-11-08 11:30:16-08:00,41416,6,1,0,58.73,0,1,11,11
54,2015-11-08 11:40:16-08:00,42016,6,1,0,58.73,0,1,11,11
54,2015-11-08 11:50:21-08:00,42621,6,1,0,58.73,0,1,11,11
58,2015-11-08 12:00:21-08:00,43221,6,1,0,60.0,0,1,11,12
40,2015-11-08 12:20:12-08:00,44412,6,1,0,60.0,0,1,11,12
44,2015-11-08 12:30:12-08:00,45012,6,1,0,60.0,0,1,11,12
42,2015-11-08 12:40:13-08:00,45613,6,1,0,60.0,0,1,11,12
38,2015-11-08 12:50:14-08:00,46214,6,1,0,60.0,0,1,11,12
45,2015-11-08 13:00:14-08:00,46814,6,1,0,61.27,0,1,11,13
36,2015-11-08 13:20:11-08:00,48011,6,1,0,61.27,0,1,11,13
39,2015-11-08 13:30:12-08:00,48612,6,1,0,61.27,0,1,11,13
50,2015-11-08 13:40:12-08:00,49212,6,1,0,61.27,0,1,11,13
33,2015-11-08 13:50:12-08:00,49812,6,1,0,61.27,0,1,11,13
29,2015-11-08 14:00:13-08:00,50413,6,1,0,61.64,0,1,11,14
40,2015-11-08 14:20:12-08:00,51612,6,1,0,61.64,0,1,11,14
35,2015-11-08 14:30:12-08:00,52212,6,1,0,61.64,0,1,11,14
43,2015-11-08 14:40:13-08:00,52813,6,1,0,61.64,0,1,11,14
37,2015-11-08 14:50:13-08:00,53413,6,1,0,61.64,0,1,11,14
43,2015-11-08 15:00:14-08:00,54014,6,1,0,60.37,0,1,11,15
38,2015-11-08 15:20:12-08:00,55212,6,1,0,60.37,0,1,11,15
40,2015-11-08 15:30:12-08:00,55812,6,1,0,60.37,0,1,11,15
40,2015-11-08 15:40:13-08:00,56413,6,1,0,60.37,0,1,11,15
43,2015-11-08 15:50:14-08:00,57014,6,1,0,60.37,0,1,11,15
35,2015-11-08 16:00:14-08:00,57614,6,1,0,59.37,0,1,11,16
42,2015-11-08 16:20:12-08:00,58812,6,1,0,59.37,0,1,11,16
42,2015-11-08 16:30:12-08:00,59412,6,1,0,59.37,0,1,11,16
31,2015-11-08 16:40:13-08:00,60013,6,1,0,59.37,0,1,11,16
36,2015-11-08 16:50:25-08:00,60625,6,1,0,59.37,0,1,11,16
38,2015-11-08 17:00:26-08:00,61226,6,1,0,59.0,0,1,11,17
44,2015-11-08 17:20:16-08:00,62416,6,1,0,59.0,0,1,11,17
56,2015-11-08 17:30:17-08:00,63017,6,1,0,59.0,0,1,11,17
59,2015-11-08 17:40:18-08:00,63618,6,1,0,59.0,0,1,11,17
58,2015-11-08 17:50:22-08:00,64222,6,1,0,59.0,0,1,11,17
62,2015-11-08 18:00:22-08:00,64822,6,1,0,58.37,0,1,11,18
58,2015-11-08 18:20:12-08:00,66012,6,1,0,58.37,0,1,11,18
65,2015-11-08 18:30:13-08:00,66613,6,1,0,58.37,0,1,11,18
57,2015-11-08 18:40:13-08:00,67213,6,1,0,58.37,0,1,11,18
60,2015-11-08 18:50:14-08:00,67814,6,1,0,58.37,0,1,11,18
53,2015-11-08 19:00:15-08:00,68415,6,1,0,58.0,0,1,11,19
53,2015-11-08 19:20:12-08:00,69612,6,1,0,58.0,0,1,11,19
49,2015-11-08 19:30:13-08:00,70213,6,1,0,58.0,0,1,11,19
57,2015-11-08 19:40:13-08:00,70813,6,1,0,58.0,0,1,11,19
57,2015-11-08 19:50:14-08:00,71414,6,1,0,58.0,0,1,11,19
48,2015-11-08 20:00:15-08:00,72015,6,1,0,57.0,0,1,11,20
55,2015-11-08 20:20:11-08:00,73211,6,1,0,57.0,0,1,11,20
64,2015-11-08 20:30:12-08:00,73812,6,1,0,57.0,0,1,11,20
66,2015-11-08 20:40:12-08:00,74412,6,1,0,57.0,0,1,11,20
65,2015-11-08 20:50:13-08:00,75013,6,1,0,57.0,0,1,11,20
53,2015-11-08 21:00:14-08:00,75614,6,1,0,57.0,0,1,11,21
56,2015-11-08 21:20:11-08:00,76811,6,1,0,57.0,0,1,11,21
55,2015-11-08 21:30:12-08:00,77412,6,1,0,57.0,0,1,11,21
61,2015-11-08 21:40:12-08:00,78012,6,1,0,57.0,0,1,11,21
52,2015-11-08 21:50:13-08:00,78613,6,1,0,57.0,0,1,11,21
64,2015-11-08 22:00:14-08:00,79214,6,1,0,57.0,0,1,11,22
65,2015-11-08 22:20:11-08:00,80411,6,1,0,57.0,0,1,11,22
60,2015-11-08 22:30:12-08:00,81012,6,1,0,57.0,0,1,11,22
57,2015-11-08 22:40:12-08:00,81612,6,1,0,57.0,0,1,11,22
40,2015-11-08 22:50:13-08:00,82213,6,1,0,57.0,0,1,11,22
41,2015-11-08 23:00:14-08:00,82814,6,1,0,56.73,0,1,11,23
45,2015-11-08 23:20:11-08:00,84011,6,1,0,56.73,0,1,11,23
41,2015-11-08 23:30:12-08:00,84612,6,1,0,56.73,0,1,11,23
50,2015-11-08 23:40:12-08:00,85212,6,1,0,56.73,0,1,11,23
52,2015-11-08 23:50:13-08:00,85813,6,1,0,56.73,0,1,11,23
36,2015-11-09 00:00:13-08:00,13,0,0,0,57.0,0,1,11,0
40,2015-11-09 00:20:12-08:00,1212,0,0,0,57.0,0,1,11,0
31,2015-11-09 00:30:13-08:00,1813,0,0,0,57.0,0,1,11,0
26,2015-11-09 00:40:13-08:00,2413,0,0,0,57.0,0,1,11,0
18,2015-11-09 00:50:14-08:00,3014,0,0,0,57.0,0,1,11,0
15,2015-11-09 01:00:14-08:00,3614,0,0,0,57.0,0,1,11,1
1,2015-11-09 05:20:12-08:00,19212,0,0,0,52.73,0,1,11,5
0,2015-11-09 05:30:12-08:00,19812,0,0,0,52.73,0,1,11,5
1,2015-11-09 05:40:13-08:00,20413,0,0,0,52.73,0,1,11,5
2,2015-11-09 05:50:13-08:00,21013,0,0,0,52.73,0,1,11,5
7,2015-11-09 06:00:14-08:00,21614,0,0,0,52.64,0,1,11,6
16,2015-11-09 06:20:11-08:00,22811,0,0,0,52.64,0,1,11,6
16,2015-11-09 06:30:12-08:00,23412,0,0,0,52.64,0,1,11,6
12,2015-11-09 06:40:12-08:00,24012,0,0,0,52.64,0,1,11,6
21,2015-11-09 06:50:12-08:00,24612,0,0,0,52.64,0,1,11,6
18,2015-11-09 07:00:13-08:00,25213,0,0,0,52.91,0,1,11,7
20,2015-11-09 07:20:11-08:00,26411,0,0,0,52.91,0,1,11,7
25,2015-11-09 07:30:11-08:00,27011,0,0,0,52.91,0,1,11,7
32,2015-11-09 07:40:12-08:00,27612,0,0,0,52.91,0,1,11,7
27,2015-11-09 07:50:12-08:00,28212,0,0,0,52.91,0,1,11,7
28,2015-11-09 08:00:13-08:00,28813,0,0,0,51.64,0,1,11,8
35,2015-11-09 08:20:12-08:00,30012,0,0,0,51.64,0,1,11,8
35,2015-11-09 08:30:13-08:00,30613,0,0,0,51.64,0,1,11,8
35,2015-11-09 08:40:13-08:00,31213,0,0,0,51.64,0,1,11,8
29,2015-11-09 08:50:14-08:00,31814,0,0,0,51.64,0,1,11,8
34,2015-11-09 09:00:14-08:00,32414,0,0,0,51.9,0,1,11,9
36,2015-11-09 09:20:12-08:00,33612,0,0,0,51.9,0,1,11,9
30,2015-11-09 09:30:14-08:00,34214,0,0,0,51.9,0,1,11,9
39,2015-11-09 09:40:22-08:00,34822,0,0,0,51.9,0,1,11,9
22,2015-11-09 09:50:44-08:00,35444,0,0,0,51.9,0,1,11,9
38,2015-11-09 10:02:04-08:00,36124,0,0,0,53.37,0,1,11,10
30,2015-11-09 10:20:12-08:00,37212,0,0,0,53.37,0,1,11,10
36,2015-11-09 10:30:13-08:00,37813,0,0,0,53.37,0,1,11,10
47,2015-11-09 10:40:14-08:00,38414,0,0,0,53.37,0,1,11,10
42,2015-11-09 10:50:17-08:00,39017,0,0,0,53.37,0,1,11,10
43,2015-11-09 11:00:20-08:00,39620,0,0,0,54.0,0,1,11,11
58,2015-11-09 11:20:20-08:00,40820,0,0,0,54.0,0,1,11,11
47,2015-11-09 11:30:28-08:00,41428,0,0,0,54.0,0,1,11,11
52,2015-11-09 11:40:29-08:00,42029,0,0,0,54.0,0,1,11,11
51,2015-11-09 11:50:30-08:00,42630,0,0,0,54.0,0,1,11,11
59,2015-11-09 12:00:33-08:00,43233,0,0,0,55.37,0,1,11,12
34,2015-11-09 12:20:19-08:00,44419,0,0,0,55.37,0,1,11,12
47,2015-11-09 13:20:12-08:00,48012,0,0,0,55.63,0,1,11,13
45,2015-11-09 13:30:14-08:00,48614,0,0,0,55.63,0,1,11,13
43,2015-11-09 13:40:14-08:00,49214,0,0,0,55.63,0,1,11,13
50,2015-11-09 13:50:15-08:00,49815,0,0,0,55.63,0,1,11,13
53,2015-11-09 14:00:15-08:00,50415,0,0,0,56.64,0,1,11,14
40,2015-11-09 14:20:12-08:00,51612,0,0,0,56.64,0,1,11,14
45,2015-11-09 14:30:12-08:00,52212,0,0,0,56.64,0,1,11,14
45,2015-11-09 14:40:13-08:00,52813,0,0,0,56.64,0,1,11,14
45,2015-11-09 14:50:13-08:00,53413,0,0,0,56.64,0,1,11,14
40,2015-11-09 15:00:14-08:00,54014,0,0,0,56.64,0,1,11,15
48,2015-11-09 15:20:12-08:00,55212,0,0,0,56.64,0,1,11,15
45,2015-11-09 15:30:13-08:00,55813,0,0,0,56.64,0,1,11,15
47,2015-11-09 15:40:13-08:00,56413,0,0,0,56.64,0,1,11,15
42,2015-11-09 15:50:13-08:00,57013,0,0,0,56.64,0,1,11,15
47,2015-11-09 16:00:14-08:00,57614,0,0,0,56.64,0,1,11,16
66,2015-11-09 16:20:11-08:00,58811,0,0,0,56.64,0,1,11,16
71,2015-11-09 16:30:12-08:00,59412,0,0,0,56.64,0,1,11,16
69,2015-11-09 16:40:13-08:00,60013,0,0,0,56.64,0,1,11,16
72,2015-11-09 16:50:13-08:00,60613,0,0,0,56.64,0,1,11,16
76,2015-11-09 17:00:14-08:00,61214,0,0,0,56.0,0,1,11,17
90,2015-11-09 17:20:12-08:00,62412,0,0,0,56.0,0,1,11,17
73,2015-11-09 17:30:12-08:00,63012,0,0,0,56.0,0,1,11,17
83,2015-11-09 17:40:13-08:00,63613,0,0,0,56.0,0,1,11,17
64,2015-11-09 17:50:14-08:00,64214,0,0,0,56.0,0,1,11,17
94,2015-11-09 18:00:15-08:00,64815,0,0,0,55.36,0,1,11,18
74,2015-11-09 18:20:12-08:00,66012,0,0,0,55.36,0,1,11,18
87,2015-11-09 18:30:12-08:00,66612,0,0,0,55.36,0,1,11,18
92,2015-11-09 18:40:13-08:00,67213,0,0,0,55.36,0,1,11,18
95,2015-11-09 18:50:14-08:00,67814,0,0,0,55.36,0,1,11,18
75,2015-11-09 19:00:15-08:00,68415,0,0,0,55.0,0,1,11,19
82,2015-11-09 19:20:12-08:00,69612,0,0,0,55.0,0,1,11,19
78,2015-11-09 19:30:13-08:00,70213,0,0,0,55.0,0,1,11,19
84,2015-11-09 19:40:14-08:00,70814,0,0,0,55.0,0,1,11,19
70,2015-11-09 19:50:14-08:00,71414,0,0,0,55.0,0,1,11,19
66,2015-11-09 20:00:15-08:00,72015,0,0,0,54.63,0,1,11,20
71,2015-11-09 20:20:11-08:00,73211,0,0,0,54.63,0,1,11,20
68,2015-11-09 20:30:12-08:00,73812,0,0,0,54.63,0,1,11,20
72,2015-11-09 20:40:13-08:00,74413,0,0,0,54.63,0,1,11,20
86,2015-11-09 20:50:13-08:00,75013,0,0,0,54.63,0,1,11,20
79,2015-11-09 21:00:14-08:00,75614,0,0,0,54.36,0,1,11,21
78,2015-11-09 21:20:11-08:00,76811,0,0,0,54.36,0,1,11,21
81,2015-11-09 21:30:11-08:00,77411,0,0,0,54.36,0,1,11,21
100,2015-11-09 21:40:12-08:00,78012,0,0,0,54.36,0,1,11,21
88,2015-11-09 21:50:13-08:00,78613,0,0,0,54.36,0,1,11,21
77,2015-11-09 22:00:14-08:00,79214,0,0,0,53.36,0,1,11,22
70,2015-11-09 22:20:11-08:00,80411,0,0,0,53.36,0,1,11,22
75,2015-11-09 22:30:12-08:00,81012,0,0,0,53.36,0,1,11,22
62,2015-11-09 22:40:12-08:00,81612,0,0,0,53.36,0,1,11,22
66,2015-11-09 22:50:13-08:00,82213,0,0,0,53.36,0,1,11,22
69,2015-11-09 23:00:14-08:00,82814,0,0,0,53.36,0,1,11,23
59,2015-11-09 23:20:12-08:00,84012,0,0,0,53.36,0,1,11,23
54,2015-11-09 23:30:13-08:00,84613,0,0,0,53.36,0,1,11,23
58,2015-11-09 23:40:14-08:00,85214,0,0,0,53.36,0,1,11,23
54,2015-11-09 23:50:14-08:00,85814,0,0,0,53.36,0,1,11,23
55,2015-11-10 00:00:15-08:00,15,1,0,0,52.36,0,1,11,0
36,2015-11-10 00:20:11-08:00,1211,1,0,0,52.36,0,1,11,0
37,2015-11-10 00:30:12-08:00,1812,1,0,0,52.36,0,1,11,0
24,2015-11-10 00:40:12-08:00,2412,1,0,0,52.36,0,1,11,0
21,2015-11-10 00:50:13-08:00,3013,1,0,0,52.36,0,1,11,0
25,2015-11-10 01:00:13-08:00,3613,1,0,0,51.98,0,1,11,1
0,2015-11-10 05:20:12-08:00,19212,1,0,0,49.78,0,1,11,5
0,2015-11-10 05:30:12-08:00,19812,1,0,0,49.78,0,1,11,5
1,2015-11-10 05:40:13-08:00,20413,1,0,0,49.78,0,1,11,5
4,2015-11-10 05:50:13-08:00,21013,1,0,0,49.78,0,1,11,5
8,2015-11-10 06:00:14-08:00,21614,1,0,0,49.47,0,1,11,6
14,2015-11-10 06:20:13-08:00,22813,1,0,0,49.47,0,1,11,6
19,2015-11-10 06:30:13-08:00,23413,1,0,0,49.47,0,1,11,6
20,2015-11-10 06:40:14-08:00,24014,1,0,0,49.47,0,1,11,6
21,2015-11-10 06:50:14-08:00,24614,1,0,0,49.47,0,1,11,6
24,2015-11-10 07:00:15-08:00,25215,1,0,0,50.27,0,1,11,7
24,2015-11-10 07:20:12-08:00,26412,1,0,0,50.27,0,1,11,7
31,2015-11-10 07:30:13-08:00,27013,1,0,0,50.27,0,1,11,7
30,2015-11-10 07:40:14-08:00,27614,1,0,0,50.27,0,1,11,7
46,2015-11-10 07:50:14-08:00,28214,1,0,0,50.27,0,1,11,7
43,2015-11-10 08:00:15-08:00,28815,1,0,0,50.73,0,1,11,8
40,2015-11-10 08:20:12-08:00,30012,1,0,0,50.73,0,1,11,8
31,2015-11-10 08:30:13-08:00,30613,1,0,0,50.73,0,1,11,8
33,2015-11-10 08:40:14-08:00,31214,1,0,0,50.73,0,1,11,8
43,2015-11-10 08:50:15-08:00,31815,1,0,0,50.73,0,1,11,8
54,2015-11-10 09:00:16-08:00,32416,1,0,0,52.24,0,1,11,9
44,2015-11-10 09:20:13-08:00,33613,1,0,0,52.24,0,1,11,9
45,2015-11-10 09:30:13-08:00,34213,1,0,0,52.24,0,1,11,9
40,2015-11-10 09:40:14-08:00,34814,1,0,0,52.24,0,1,11,9
45,2015-11-10 09:50:14-08:00,35414,1,0,0,52.24,0,1,11,9
51,2015-11-10 10:00:15-08:00,36015,1,0,0,54.14,0,1,11,10
47,2015-11-10 10:20:12-08:00,37212,1,0,0,54.14,0,1,11,10
50,2015-11-10 10:30:13-08:00,37813,1,0,0,54.14,0,1,11,10
47,2015-11-10 10:40:14-08:00,38414,1,0,0,54.14,0,1,11,10
50,2015-11-10 10:50:14-08:00,39014,1,0,0,54.14,0,1,11,10
49,2015-11-10 11:00:15-08:00,39615,1,0,0,56.33,0,1,11,11
58,2015-11-10 11:20:13-08:00,40813,1,0,0,56.33,0,1,11,11
50,2015-11-10 11:30:14-08:00,41414,1,0,0,56.33,0,1,11,11
53,2015-11-10 11:40:15-08:00,42015,1,0,0,56.33,0,1,11,11
44,2015-11-10 11:50:15-08:00,42615,1,0,0,56.33,0,1,11,11
53,2015-11-10 12:00:16-08:00,43216,1,0,0,57.42,0,1,11,12
54,2015-11-10 12:20:12-08:00,44412,1,0,0,57.42,0,1,11,12
38,2015-11-10 12:30:12-08:00,45012,1,0,0,57.42,0,1,11,12
45,2015-11-10 12:40:13-08:00,45613,1,0,0,57.42,0,1,11,12
50,2015-11-10 12:50:14-08:00,46214,1,0,0,57.42,0,1,11,12
46,2015-11-10 13:00:16-08:00,46816,1,0,0,58.95,0,1,11,13
38,2015-11-10 13:20:12-08:00,48012,1,0,0,58.95,0,1,11,13
49,2015-11-10 13:30:14-08:00,48614,1,0,0,58.95,0,1,11,13
45,2015-11-10 13:40:15-08:00,49215,1,0,0,58.95,0,1,11,13
45,2015-11-10 13:50:15-08:00,49815,1,0,0,58.95,0,1,11,13
42,2015-11-10 14:00:16-08:00,50416,1,0,0,59.7,0,1,11,14
55,2015-11-10 14:20:13-08:00,51613,1,0,0,59.7,0,1,11,14
59,2015-11-10 14:30:13-08:00,52213,1,0,0,59.7,0,1,11,14
66,2015-11-10 14:40:14-08:00,52814,1,0,0,59.7,0,1,11,14
56,2015-11-10 14:50:15-08:00,53415,1,0,0,59.7,0,1,11,14
58,2015-11-10 15:00:15-08:00,54015,1,0,0,59.3,0,1,11,15
60,2015-11-10 15:20:13-08:00,55213,1,0,0,59.3,0,1,11,15
63,2015-11-10 15:30:13-08:00,55813,1,0,0,59.3,0,1,11,15
54,2015-11-10 15:40:14-08:00,56414,1,0,0,59.3,0,1,11,15
63,2015-11-10 15:50:15-08:00,57015,1,0,0,59.3,0,1,11,15
63,2015-11-10 16:00:16-08:00,57616,1,0,0,58.26,0,1,11,16
60,2015-11-10 16:20:12-08:00,58812,1,0,0,58.26,0,1,11,16
60,2015-11-10 16:30:13-08:00,59413,1,0,0,58.26,0,1,11,16
53,2015-11-10 16:40:13-08:00,60013,1,0,0,58.26,0,1,11,16
74,2015-11-10 16:50:16-08:00,60616,1,0,0,58.26,0,1,11,16
90,2015-11-10 17:00:16-08:00,61216,1,0,0,56.97,0,1,11,17
87,2015-11-10 17:20:11-08:00,62411,1,0,0,56.97,0,1,11,17
93,2015-11-10 17:30:12-08:00,63012,1,0,0,56.97,0,1,11,17
89,2015-11-10 17:40:13-08:00,63613,1,0,0,56.97,0,1,11,17
79,2015-11-10 17:50:14-08:00,64214,1,0,0,56.97,0,1,11,17
81,2015-11-10 18:00:15-08:00,64815,1,0,0,56.24,0,1,11,18
80,2015-11-10 18:20:12-08:00,66012,1,0,0,56.24,0,1,11,18
86,2015-11-10 18:30:13-08:00,66613,1,0,0,56.24,0,1,11,18
71,2015-11-10 18:40:13-08:00,67213,1,0,0,56.24,0,1,11,18
76,2015-11-10 18:50:14-08:00,67814,1,0,0,56.24,0,1,11,18
77,2015-11-10 19:00:15-08:00,68415,1,0,0,56.07,0,1,11,19
75,2015-11-10 19:20:12-08:00,69612,1,0,0,56.07,0,1,11,19
79,2015-11-10 19:30:13-08:00,70213,1,0,0,56.07,0,1,11,19
83,2015-11-10 19:40:13-08:00,70813,1,0,0,56.07,0,1,11,19
75,2015-11-10 19:50:14-08:00,71414,1,0,0,56.07,0,1,11,19
77,2015-11-10 20:00:15-08:00,72015,1,0,0,55.14,0,1,11,20
65,2015-11-10 20:20:12-08:00,73212,1,0,0,55.14,0,1,11,20
72,2015-11-10 20:30:13-08:00,73813,1,0,0,55.14,0,1,11,20
65,2015-11-10 20:40:13-08:00,74413,1,0,0,55.14,0,1,11,20
58,2015-11-10 20:50:13-08:00,75013,1,0,0,55.14,0,1,11,20
61,2015-11-10 21:00:14-08:00,75614,1,0,0,54.58,0,1,11,21
65,2015-11-10 21:20:12-08:00,76812,1,0,0,54.58,0,1,11,21
68,2015-11-10 21:30:13-08:00,77413,1,0,0,54.58,0,1,11,21
80,2015-11-10 21:40:14-08:00,78014,1,0,0,54.58,0,1,11,21
69,2015-11-10 21:50:15-08:00,78615,1,0,0,54.58,0,1,11,21
66,2015-11-10 22:00:15-08:00,79215,1,0,0,52.05,0,1,11,22
77,2015-11-10 22:20:11-08:00,80411,1,0,0,52.05,0,1,11,22
71,2015-11-10 22:30:12-08:00,81012,1,0,0,52.05,0,1,11,22
82,2015-11-10 22:40:12-08:00,81612,1,0,0,52.05,0,1,11,22
78,2015-11-10 22:50:13-08:00,82213,1,0,0,52.05,0,1,11,22
88,2015-11-10 23:00:13-08:00,82813,1,0,0,52.12,0,1,11,23
70,2015-11-10 23:20:12-08:00,84012,1,0,0,52.12,0,1,11,23
80,2015-11-10 23:30:13-08:00,84613,1,0,0,52.12,0,1,11,23
70,2015-11-10 23:40:13-08:00,85213,1,0,0,52.12,0,1,11,23
58,2015-11-10 23:50:17-08:00,85817,1,0,0,52.12,0,1,11,23
56,2015-11-11 00:00:17-08:00,17,2,0,0,50.44,0,1,11,0
43,2015-11-11 00:20:12-08:00,1212,2,0,0,50.44,0,1,11,0
39,2015-11-11 00:30:12-08:00,1812,2,0,0,50.44,0,1,11,0
46,2015-11-11 00:40:13-08:00,2413,2,0,0,50.44,0,1,11,0
28,2015-11-11 00:50:15-08:00,3015,2,0,0,50.44,0,1,11,0
25,2015-11-11 01:00:15-08:00,3615,2,0,0,52.0,0,1,11,1
0,2015-11-11 05:20:18-08:00,19218,2,0,0,49.32,0,1,11,5
1,2015-11-11 05:30:19-08:00,19819,2,0,0,49.32,0,1,11,5
2,2015-11-11 05:40:19-08:00,20419,2,0,0,49.32,0,1,11,5
4,2015-11-11 05:50:20-08:00,21020,2,0,0,49.32,0,1,11,5
5,2015-11-11 06:00:21-08:00,21621,2,0,0,48.39,0,1,11,6
13,2015-11-11 06:20:12-08:00,22812,2,0,0,48.39,0,1,11,6
13,2015-11-11 06:30:12-08:00,23412,2,0,0,48.39,0,1,11,6
10,2015-11-11 06:40:13-08:00,24013,2,0,0,48.39,0,1,11,6
18,2015-11-11 06:50:14-08:00,24614,2,0,0,48.39,0,1,11,6
16,2015-11-11 07:00:14-08:00,25214,2,0,0,49.95,0,1,11,7
14,2015-11-11 07:20:11-08:00,26411,2,0,0,49.95,0,1,11,7
14,2015-11-11 07:30:11-08:00,27011,2,0,0,49.95,0,1,11,7
20,2015-11-11 07:40:12-08:00,27612,2,0,0,49.95,0,1,11,7
19,2015-11-11 07:50:13-08:00,28213,2,0,0,49.95,0,1,11,7
27,2015-11-11 08:00:14-08:00,28814,2,0,0,51.96,0,1,11,8
24,2015-11-11 08:20:14-08:00,30014,2,0,0,51.96,0,1,11,8
21,2015-11-11 08:30:16-08:00,30616,2,0,0,51.96,0,1,11,8
34,2015-11-11 08:40:16-08:00,31216,2,0,0,51.96,0,1,11,8
39,2015-11-11 08:50:17-08:00,31817,2,0,0,51.96,0,1,11,8
47,2015-11-11 09:00:18-08:00,32418,2,0,0,53.2,0,1,11,9
50,2015-11-11 09:20:12-08:00,33612,2,0,0,53.2,0,1,11,9
47,2015-11-11 09:30:13-08:00,34213,2,0,0,53.2,0,1,11,9
45,2015-11-11 09:40:14-08:00,34814,2,0,0,53.2,0,1,11,9
52,2015-11-11 09:50:14-08:00,35414,2,0,0,53.2,0,1,11,9
39,2015-11-11 10:00:16-08:00,36016,2,0,0,54.95,0,1,11,10
50,2015-11-11 10:20:30-08:00,37230,2,0,0,54.95,0,1,11,10
44,2015-11-11 10:30:31-08:00,37831,2,0,0,54.95,0,1,11,10
70,2015-11-11 10:40:32-08:00,38432,2,0,0,54.95,0,1,11,10
57,2015-11-11 10:50:33-08:00,39033,2,0,0,54.95,0,1,11,10
53,2015-11-11 11:00:34-08:00,39634,2,0,0,57.0,0,1,11,11
57,2015-11-11 11:20:12-08:00,40812,2,0,0,57.0,0,1,11,11
56,2015-11-11 11:30:13-08:00,41413,2,0,0,57.0,0,1,11,11
50,2015-11-11 11:40:15-08:00,42015,2,0,0,57.0,0,1,11,11
63,2015-11-11 11:50:21-08:00,42621,2,0,0,57.0,0,1,11,11
67,2015-11-11 12:00:21-08:00,43221,2,0,0,57.18,0,1,11,12
67,2015-11-11 12:20:17-08:00,44417,2,0,0,57.18,0,1,11,12
58,2015-11-11 12:30:22-08:00,45022,2,0,0,57.18,0,1,11,12
64,2015-11-11 12:40:25-08:00,45625,2,0,0,57.18,0,1,11,12
60,2015-11-11 12:50:26-08:00,46226,2,0,0,57.18,0,1,11,12
46,2015-11-11 13:00:29-08:00,46829,2,0,0,60.05,0,1,11,13
45,2015-11-11 13:20:12-08:00,48012,2,0,0,60.05,0,1,11,13
39,2015-11-11 13:30:13-08:00,48613,2,0,0,60.05,0,1,11,13
48,2015-11-11 13:40:15-08:00,49215,2,0,0,60.05,0,1,11,13
44,2015-11-11 13:50:17-08:00,49817,2,0,0,60.05,0,1,11,13
34,2015-11-11 14:00:18-08:00,50418,2,0,0,61.42,0,1,11,14
51,2015-11-11 14:20:13-08:00,51613,2,0,0,61.42,0,1,11,14
44,2015-11-11 14:30:13-08:00,52213,2,0,0,61.42,0,1,11,14
55,2015-11-11 14:40:23-08:00,52823,2,0,0,61.42,0,1,11,14
52,2015-11-11 14:50:24-08:00,53424,2,0,0,61.42,0,1,11,14
56,2015-11-11 15:00:26-08:00,54026,2,0,0,60.71,0,1,11,15
54,2015-11-11 15:20:12-08:00,55212,2,0,0,60.71,0,1,11,15
64,2015-11-11 15:30:13-08:00,55813,2,0,0,60.71,0,1,11,15
49,2015-11-11 15:40:13-08:00,56413,2,0,0,60.71,0,1,11,15
47,2015-11-11 15:50:13-08:00,57013,2,0,0,60.71,0,1,11,15
60,2015-11-11 16:00:14-08:00,57614,2,0,0,60.61,0,1,11,16
52,2015-11-11 16:20:12-08:00,58812,2,0,0,60.61,0,1,11,16
67,2015-11-11 16:30:12-08:00,59412,2,0,0,60.61,0,1,11,16
